Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Techie,Contacts,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Reliability,Options,Respectfulness,Courteous,Listening,Responses,Solutions,Replacements,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,"Education_9th Grade to 12th Grade, No Diploma",Education_Associate's Degree,Education_Bachelor's Degree,Education_Doctorate Degree,Education_GED or Alternative Credential,Education_Master's Degree,Education_No Schooling Completed,Education_Nursery School to 8th Grade,Education_Professional School Degree,Education_Regular High School Diploma,"Education_Some College, 1 or More Years, No Degree","Education_Some College, Less than 1 Year",Employment_Full Time,Employment_Part Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer not to answer
71,31172.22,69.91998,243.2084,6291.039,11.89342,0,0,1,1,1,1,0,0,0,1,1,5,1,4,4,6,4,5,5,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
32,19761.06,62.13371,277.8395,6021.621,8.81375,1,0,0,0,1,1,1,1,0,1,1,2,5,2,3,4,4,4,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
66,33186.785,59.6293,188.6776,5541.636,13.20965,0,0,1,0,0,0,0,1,0,1,1,3,4,5,3,4,2,3,3,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,16776.51,36.19603,189.4915,6236.379,12.25574,0,0,0,1,0,0,0,0,1,1,1,2,4,3,2,5,4,4,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
43,25113.66,67.11209,126.5637,6110.183,12.85475,0,0,0,1,0,0,1,1,0,0,0,2,5,4,4,3,5,5,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
45,17231.33,58.23259,191.2242,5315.375,7.751244,1,0,2,1,1,0,1,0,0,1,0,4,4,5,4,4,5,4,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
74,68152.47,52.76138,188.2529,4782.472,11.08584,0,0,1,1,0,0,0,1,0,1,1,3,4,4,4,3,3,3,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
41,38482.34,68.86595,118.978,6437.775,5.80599,1,0,0,1,0,0,0,1,0,0,0,2,5,4,3,4,5,5,6,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
21,41556.64,68.99606,168.9576,5992.278,10.85282,0,1,1,1,1,0,1,0,0,0,0,3,2,4,4,3,2,2,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
68,92083.74,62.42321,171.2963,5335.845,10.65364,0,0,0,1,0,0,1,0,0,0,1,4,3,4,5,2,4,4,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
27,20750.19,46.23456,222.4106,3382.424,10.83939,1,0,1,1,0,0,0,0,1,1,1,3,3,2,3,4,5,4,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
60,84440.47,57.44563,154.0887,5452.591,9.92158,0,0,2,1,0,1,1,0,1,1,0,5,3,5,5,3,3,5,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
53,33186.785,68.7816,256.0518,6693.383,12.08725,0,0,1,1,1,0,1,0,0,1,1,1,4,4,3,3,4,3,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
53,33186.785,57.04882,159.581,5021.289,7.148087,0,0,0,1,0,0,1,0,0,1,0,5,4,4,4,3,3,2,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
51,59570.42,36.19603,273.8989,5989.773,8.862827,0,0,0,1,1,0,1,1,0,1,1,1,6,3,2,3,3,4,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
53,33186.785,62.86571,165.431,5918.859,5.304893,0,0,4,1,0,1,1,0,1,0,1,4,3,3,6,4,3,4,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,36126.72,67.84553,115.7576,5753.586,13.49523,0,0,1,1,1,1,0,0,0,0,0,5,4,4,2,4,4,5,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
51,95509.68,64.49231,119.0198,5885.972,8.232674,0,0,1,1,0,0,0,0,0,1,0,5,2,4,3,4,4,4,4,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
37,67068.72,62.70815,127.6691,5463.517,11.71538,0,0,1,1,0,0,0,0,1,0,1,4,5,2,2,4,5,4,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53,77486.12,65.31625,154.3656,3382.424,38.63981,0,0,0,1,0,0,0,1,0,0,1,4,3,4,3,5,4,5,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
53,32495.96,70.49442,143.7976,6565.395,11.49897,1,0,1,1,0,1,0,1,1,1,0,3,3,4,4,3,3,3,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
63,79243.91,44.46693,145.6167,4042.615,11.86697,0,1,0,1,0,0,1,1,0,0,0,5,2,5,4,4,5,5,6,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,9384.69,48.84821,209.3907,5027.585,12.03643,0,0,0,1,0,0,1,0,0,1,1,4,2,4,4,2,3,2,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
76,33186.785,68.49174,184.5667,3382.424,11.41158,0,0,0,1,1,1,1,0,0,0,1,3,4,4,4,3,3,4,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
64,41097.52,70.40902,233.5056,6404.999,13.78268,0,0,5,1,0,0,0,1,1,1,1,5,2,4,3,3,2,2,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,33186.785,59.48026,203.1271,5881.868,16.6759,0,1,0,1,0,1,0,1,0,1,1,3,3,3,5,2,3,4,3,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
41,33186.785,69.39129,114.5961,5932.112,10.27535,0,0,1,1,0,0,0,0,0,0,1,2,5,3,2,2,3,3,4,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
58,4660.45,42.59461,175.3354,3866.102,8.10147,2,0,0,1,0,1,0,1,0,0,1,4,4,4,5,4,5,5,4,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
55,11628.95,57.07243,151.3423,5429.193,10.62341,0,0,2,1,1,0,0,0,0,1,0,4,3,3,3,3,2,3,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
31,9193.97,52.37668,112.4418,4349.508,14.60022,1,0,0,1,0,0,0,0,0,0,0,2,5,2,2,3,4,3,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
44,33186.785,64.60077,146.4466,3382.424,4.57253,0,1,0,1,1,0,0,0,0,0,1,3,2,4,3,4,4,4,4,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
78,160216.1,61.97321,190.8359,5251.723,37.91783,0,0,1,1,0,1,0,0,1,0,1,5,2,5,4,5,3,4,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
53,33186.785,68.05839,195.6889,6215.183,10.92445,1,0,1,1,1,1,1,0,0,1,0,3,4,4,5,4,4,4,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
50,33186.785,49.45192,158.2848,4427.375,10.93709,1,0,3,1,1,0,0,0,1,0,1,5,3,4,3,4,3,4,4,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
88,11116.97,65.90788,184.8407,5831.19,10.90927,0,0,1,1,1,0,1,1,0,1,0,3,4,3,4,3,4,4,4,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,11738.87,68.22677,187.3624,6570.01,13.57702,0,0,1,0,0,0,0,0,0,1,1,2,3,3,5,4,4,4,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
67,27422.23,38.14529,146.6973,3294.829,9.686076,0,0,1,0,1,1,0,0,0,0,0,2,3,4,4,4,4,3,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
67,31959.4,63.03296,209.95,5449.332,41.87832,1,1,2,1,1,0,0,0,0,0,1,5,2,4,4,3,2,3,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26,11659.0,56.56173,104.592,5434.48,11.23964,0,1,3,1,0,0,0,0,0,0,0,3,4,2,3,2,3,3,3,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
80,67034.95,70.39578,279.4979,6429.615,10.45347,1,0,1,1,1,1,1,0,1,1,1,2,4,2,3,4,4,5,5,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
53,16271.47,68.75872,112.2937,3382.424,8.52932,2,0,0,1,0,0,0,0,0,0,0,3,4,3,3,3,3,4,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
53,95064.28,70.49752,258.4611,7096.495,10.69123,1,0,1,1,1,1,1,0,0,1,1,3,4,3,4,4,3,3,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
19,16283.13,60.98712,186.966,5985.553,10.04051,0,0,2,1,1,0,1,1,0,1,0,3,3,3,2,4,3,3,3,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
34,33186.785,46.07603,150.9448,4275.298,9.223856,0,0,1,1,0,0,1,1,0,0,1,3,5,2,4,2,3,3,4,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
81,33186.785,71.45681,147.2924,5908.642,7.901139,0,0,3,0,0,0,0,0,0,0,1,3,5,2,3,3,2,2,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
65,119017.8,58.45672,140.0818,5467.641,5.386904,1,0,1,1,0,0,0,0,1,0,1,3,3,4,4,2,3,1,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
73,33186.785,47.27475,200.6585,4746.698,9.380289,0,0,2,1,0,0,0,0,1,1,1,4,2,3,4,6,4,4,4,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,33186.785,67.57013,208.6225,6051.895,9.720072,0,0,1,1,1,1,0,1,1,0,1,1,4,4,2,3,5,6,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
67,33186.785,63.00932,141.2301,5910.093,12.14546,1,1,1,1,0,0,0,1,1,1,0,3,4,4,4,5,3,4,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
29,36088.07,62.71074,93.36145,5476.236,7.071904,0,0,0,1,0,1,0,1,0,0,0,3,5,1,3,3,3,3,4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
56,33186.785,68.59815,215.2305,5957.424,8.674285,0,0,1,1,1,0,1,0,0,0,1,3,5,4,6,4,4,5,4,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
73,60461.6,45.82729,138.3897,3928.937,11.75566,0,1,0,1,1,0,0,1,1,0,0,4,2,5,5,4,4,5,4,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
46,6047.31,64.99061,203.7884,5878.567,4.748205,0,0,1,1,1,1,1,0,0,0,1,4,3,1,1,3,1,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
38,21939.65,36.19603,241.4544,3382.424,11.53735,0,0,2,1,1,0,1,0,1,1,1,3,2,3,3,4,4,3,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
53,33186.785,69.44118,180.3888,5972.406,9.116322,0,0,1,1,1,0,0,0,0,0,1,4,2,4,4,4,3,2,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,34414.35,55.7768,113.754,3382.424,12.76494,0,0,0,1,0,0,1,0,0,0,0,4,4,3,4,3,1,3,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
79,82450.93,59.83107,181.1877,5084.802,18.65726,0,0,0,1,1,0,1,1,0,0,0,5,3,4,3,3,3,4,4,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
68,14475.95,41.18372,143.2414,3603.278,44.00413,0,0,1,1,0,0,1,1,0,0,0,5,2,3,3,3,3,3,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,46184.74,61.85639,147.9175,5332.977,15.91643,0,0,0,1,1,1,0,0,0,0,0,3,4,2,3,1,3,2,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
43,33186.785,63.13788,251.7243,5864.873,13.255,1,0,2,1,1,0,0,0,0,1,1,3,4,2,3,4,4,4,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
66,33186.785,36.19603,150.5862,5346.746,8.668623,1,0,2,1,1,0,0,0,0,1,0,4,3,6,6,5,5,4,4,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,96575.06,66.15184,178.2613,6067.586,8.080111,1,0,1,1,0,1,0,0,0,1,1,3,4,3,2,3,4,3,3,0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
23,62886.29,60.8833,221.0921,5902.887,5.327836,0,0,1,1,0,1,0,0,1,1,1,4,2,3,3,3,2,3,3,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
32,14842.19,62.23915,213.5242,5815.918,11.65062,0,0,2,1,0,1,1,0,1,1,1,5,4,3,4,4,4,5,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
