Children,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Age,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Prefer not to answer,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,Contract_Month-to-month,Contract_One year,Contract_Two Year,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
0,1,0,0,1,0,0,1,0,1,86,59.49558,160.4987,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,1,0,1,1,1,0,1,0,1,76,36.19603,177.3785,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,1,1,0,0,0,0,1,1,1,24,8.930383,239.5624,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2,1,1,0,1,0,1,1,0,0,78,10.35346,185.2444,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1,0,1,0,1,1,0,37,68.03309,222.7021,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3,1,0,1,0,1,0,0,0,1,53,64.91404,107.8141,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,1,1,0,1,1,0,87,16.75922789,275.0701016,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,0,1,1,1,1,0,1,1,73,36.19603,178.8393,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,48,7.793232084,118.0617185,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2,1,1,0,0,0,0,0,0,1,53,58.42303,124.9507,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1,0,1,1,0,0,1,0,0,41,62.54412,161.8582,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
4,1,1,0,0,0,0,1,0,0,42,36.19603,170.8597,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1,0,0,0,1,0,1,22,26.10713,140.4152,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
2,1,0,0,1,0,0,1,0,0,27,36.19603,190.0474,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1,0,0,1,1,1,18,71.99928,233.3699,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0,1,1,0,0,0,0,82,69.29186,126.7005,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
4,1,1,1,0,0,0,1,0,1,53,69.81507,151.3325,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,0,1,1,0,0,1,0,1,53,9.38354759,141.2658881,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,1,1,0,0,0,32,64.19903,105.66,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3,1,1,0,1,1,0,1,1,1,53,10.5082634,244.4825297,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
5,1,0,0,0,1,0,1,0,1,48,43.18342,117.4088,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,1,0,0,1,0,1,1,70,2.43754565,142.0660162,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,1,1,0,1,60,17.18829795,186.5334852,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0,0,1,1,0,0,1,62,66.57294,138.7985,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,0,0,0,1,1,83,68.96928,182.3869,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10,1,0,1,0,1,0,1,1,1,53,2.376509223,203.919365,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,1,1,1,0,0,0,1,86,61.80927,149.6487,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0,1,1,1,1,0,80,2.77885,244.7074,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2,1,0,0,1,1,0,1,1,1,61,45.5098,222.9065,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,1,0,0,1,0,44,58.04214,181.941,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3,1,0,0,1,1,1,0,1,1,67,10.86326,195.9687,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0,0,1,1,0,1,1,53,36.19603,173.4085,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,1,0,0,0,1,0,1,1,38,46.87676,172.1708,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,1,0,1,0,0,1,0,1,1,82,63.96033,162.9002,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0,1,1,1,1,0,81,2.918825704,213.3325675,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1,1,1,0,1,1,0,0,1,40,3.328266165,173.5207878,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
3,0,0,0,0,0,0,1,0,0,55,39.23416,138.9547,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,1,1,0,0,0,1,51,64.86671,208.2103,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1,1,1,1,1,0,0,1,0,88,58.19013,217.8928,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3,1,0,1,0,0,0,1,1,0,43,60.51339,190.209,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3,1,0,0,1,0,0,1,0,1,30,9.43009631,159.6404258,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,1,0,1,0,0,1,1,86,3.422086139,163.0052796,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,0,0,1,0,1,1,53,18.00704355,194.089946,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1,1,1,1,1,1,0,1,0,1,70,36.19603,207.8411,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6,1,0,1,0,1,0,1,1,0,87,1.213704886,201.5836387,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
1,1,1,0,1,0,0,0,1,1,25,52.75131,201.6174,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,1,1,1,1,1,1,1,1,1,53,54.69435,257.5536,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
2,1,1,0,1,1,1,0,1,1,53,17.54953,204.9416,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,53,56.26602,105.5173,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,1,1,1,69,36.19603,176.1361574,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0,1,0,1,0,1,0,1,0,1,53,14.44810037,119.3785644,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,1,0,1,32,12.95414684,137.9203999,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4,1,0,1,0,1,1,0,1,0,53,59.39367,175.505,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,1,41,58.26304,121.0204,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3,0,0,1,0,0,1,1,0,1,71,60.26386,132.9176,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,1,0,0,0,1,1,1,65,68.57417,190.3749,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,49,58.71889,127.3455,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,1,0,1,0,0,1,1,20,68.46483,175.9186,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,1,0,1,1,0,53,6.830372,252.4689,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,1,1,0,1,1,0,1,19,13.11297,205.8923,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
3,1,1,0,0,0,1,1,0,0,43,6.306379,162.1304,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1,0,0,1,1,0,1,40,3.564836875,121.621394,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,0,0,0,1,1,1,1,19,54.98522,251.7296,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,1,0,0,1,1,0,0,53,12.22941703,132.6092342,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,1,35,7.116216,110.5771,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,89,36.19603,80.23245,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4,1,1,0,0,0,0,0,1,0,41,66.63279,160.1016,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,1,0,0,49,36.19603,137.4757,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,53,36.19603,134.2283556,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
8,1,0,0,0,1,0,1,1,0,53,62.5016,186.6071,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6,1,1,1,1,1,0,1,0,1,53,65.38821,220.8522,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1,0,1,0,0,73,70.34008,115.7015,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4,1,1,1,1,1,1,1,0,1,30,36.19603,199.3191167,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5,1,1,0,0,0,0,1,1,1,60,70.41132,241.4125,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,1,0,0,1,0,0,44,60.45224,171.3986,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,1,0,1,0,1,26,45.48614,116.6021,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1,0,0,1,0,0,1,0,65,13.50243543,191.0422675,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,0,0,1,1,0,1,56,10.00078,150.3587,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3,1,1,1,1,0,0,1,0,1,53,66.78392,193.3828,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,1,0,0,1,0,1,1,53,10.85354,140.6898,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,0,1,0,60,60.47912,160.819,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,0,27,71.3084,116.5464,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,1,0,1,1,1,1,1,0,0,55,9.091454,187.3511,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,1,1,1,1,0,0,1,1,0,53,36.19603,243.2925131,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,1,1,0,1,1,0,0,0,1,41,36.19603,188.752,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
5,1,0,1,0,0,1,0,1,1,53,48.97044,142.7356,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4,1,1,0,0,0,0,0,0,0,32,13.70911,125.4792,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3,1,1,1,0,1,1,1,1,1,34,9.696166,247.3596,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0,1,1,0,0,0,1,75,36.19603,159.8922362,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0,1,1,1,0,1,1,41,44.65571,175.1134,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
3,1,1,1,0,0,0,0,1,1,70,67.76854,161.6037,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,1,1,49,18.38099848,203.0252119,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
3,1,1,0,0,1,0,1,1,1,41,9.743201772,253.2506431,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,1,1,0,1,0,0,0,1,0,53,36.19603,195.0942,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
3,1,1,0,1,1,0,1,1,1,20,36.19603,277.121832,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
3,1,0,0,0,1,1,1,1,1,64,1.128335443,213.0165971,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,0,1,0,1,84,65.14224,104.0911,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3,1,1,0,1,0,1,0,1,1,57,11.75090487,214.347694,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
7,1,0,1,1,0,1,1,0,1,87,12.40889924,154.0321537,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,0,0,1,1,1,1,0,1,0,89,5.658327457,196.9690589,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,46,58.12363,183.2772,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,0,0,0,0,0,0,0,89,11.20366,146.2119,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,1,1,1,58,64.59202,229.9809,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,1,1,0,0,1,1,61,47.29134,215.4572,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,1,55,52.41439,276.1654,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0,1,1,1,0,1,0,1,1,1,57,52.95001,246.4327,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,1,0,0,1,0,1,1,0,0,58,1.215614,153.8906,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,1,0,0,0,1,0,0,53,4.096547,148.8713,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,29,7.751707,135.3185,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2,1,1,1,0,0,0,1,0,0,53,7.244015,139.4355,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
4,1,1,0,0,1,0,0,0,1,49,54.84956,170.6617,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2,1,0,0,0,0,1,1,0,0,53,59.28121,117.4722,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1,0,0,1,0,0,0,1,1,76,3.226415,169.5728,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,1,1,0,1,0,1,1,0,1,19,45.03776,172.4104,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0,1,0,0,0,0,1,30,1.717805644,147.2338616,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3,0,1,0,1,1,0,1,0,1,53,64.01062,173.3284,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3,1,1,1,1,1,0,0,0,1,53,1.84841935,149.9570387,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1,1,0,0,0,0,1,1,1,34,8.351399,238.6836,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
4,1,0,1,0,0,0,0,1,0,45,65.31996,149.2072,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,0,1,1,1,86,9.873195,210.2026,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,1,0,1,0,1,0,0,0,0,53,36.19603,126.3314,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1,1,0,0,0,1,0,53,2.967533379,141.8279484,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
0,1,0,1,1,0,1,0,0,0,53,36.19603,147.7221,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3,1,0,1,1,1,0,1,0,0,38,66.52217,174.4666,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,1,0,1,0,48,48.14443,139.2711,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0,1,1,0,0,0,1,24,70.61755,160.7609,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,1,0,1,1,0,0,1,0,1,40,62.07809,173.3431,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,1,1,0,0,1,1,1,76,36.19603,234.1961,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2,1,0,1,0,1,0,0,1,0,84,44.55455,163.2725,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3,1,1,1,0,1,0,1,0,0,53,3.569000983,185.3846306,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,1,0,0,0,1,1,1,48,69.99165,221.8773,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,1,1,0,0,1,0,53,5.874948556,196.333414,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2,1,1,0,0,0,0,1,0,0,71,57.2401,164.8608,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
8,1,0,0,0,1,0,1,0,0,44,41.0181,130.2878,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,24,6.691537735,162.7941432,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,1,1,0,1,0,0,53,49.66569,171.967,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1,1,0,1,0,0,0,0,71,11.71308191,160.9636066,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,20,67.5801,104.9346,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,1,0,1,0,0,0,48,2.440244361,179.0108259,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2,1,0,0,0,0,1,1,1,1,58,1.457335487,199.6301566,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,0,1,0,0,1,1,1,0,18,69.5381,201.5906,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
3,1,1,1,1,1,0,0,0,0,81,58.90864,149.6949,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0,36,4.212653,148.6362,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0,1,0,0,1,0,53,56.8397,172.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,1,25,69.22361,126.4999,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,1,0,1,1,1,0,0,1,0,72,3.656765,186.5994,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,1,1,53,43.98704,162.298,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,1,0,0,1,0,1,0,1,75,52.42146,182.5157,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,1,1,1,0,1,1,1,0,0,53,47.2887,165.1391,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1,1,1,1,1,1,0,0,1,25,53.03214,163.5647,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
2,1,1,0,0,0,0,1,1,1,28,5.364231,239.1345,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5,1,1,0,1,0,0,1,0,0,75,66.77022,191.2003,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3,1,1,0,0,0,0,1,1,0,40,47.01192,239.0873,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
3,1,1,0,0,0,0,0,1,1,43,36.19603,159.6084,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,1,1,0,1,1,0,53,56.5003,223.8438,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2,1,1,1,0,1,0,0,0,1,21,8.666469705,160.0759688,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1,0,0,1,0,0,1,27,9.876537733,128.2462939,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
6,1,1,1,0,0,1,0,0,1,89,7.245906912,162.265173,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,1,0,1,1,1,59,1.110729,210.7141,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
2,0,1,0,0,0,0,0,0,0,39,60.49976,145.3069,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
3,1,1,1,0,1,0,0,0,0,53,40.35976,159.5789,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,0,1,1,1,27,36.19603,207.2958,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,0,1,1,1,0,0,0,32,7.042459,141.513,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,0,1,0,59,57.41425,202.9697,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,1,0,1,1,0,1,0,1,0,62,2.146247,164.3033,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0,0,0,1,1,0,78,47.86746,243.5403,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,1,1,0,1,0,1,0,1,0,48,67.0374,195.717,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,1,0,1,1,53,3.184209,140.7452,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
3,1,0,0,1,1,1,0,0,1,86,6.306550441,140.0217357,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,1,0,0,0,0,1,73,13.85187885,146.9278395,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,0,53,24.14281589,163.1916704,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
4,1,0,0,1,0,0,1,1,1,40,1.358678,231.5345,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
7,1,0,0,0,0,1,0,0,0,39,5.062073,124.8886,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,1,0,1,1,0,0,1,1,0,73,61.27787,231.7036,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,1,0,1,0,61,36.19603,164.4427,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4,1,0,0,0,0,0,0,0,1,34,8.951793883,104.6249387,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1,1,0,1,1,1,23,36.19603,242.1956,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,1,1,1,0,0,1,0,0,33,53.90038,174.4915,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3,1,0,1,0,0,0,1,0,1,27,3.592376,120.9444,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3,1,0,0,0,1,1,0,1,0,53,5.682066541,171.8305988,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0,0,1,0,1,0,0,53,45.65226,148.7169,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0,1,0,0,1,1,1,34,52.17851,243.279,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
3,1,1,0,1,1,0,1,1,0,39,41.92048,275.8592,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
4,1,0,0,1,1,0,1,0,0,43,5.533306,172.9128,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,0,1,1,0,1,0,1,1,53,5.006746035,164.8590979,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
3,1,0,0,1,0,0,0,1,1,85,47.64072,169.5786,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
4,1,1,0,0,1,0,0,1,1,73,8.249394,192.3319,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1,1,0,0,1,0,0,1,1,43,36.19603,193.6589,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1,1,0,1,0,1,0,83,49.53164,186.4754,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,1,0,0,1,1,1,0,0,81,45.12287,195.0138,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,1,0,1,0,0,0,1,67,13.1739076,127.0914427,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,1,53,55.2092,183.0516,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8,1,0,0,1,0,0,0,0,0,53,66.50929,133.3465,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
4,1,0,0,1,0,1,1,0,1,44,9.098041235,171.6929311,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
