Unnamed: 0,Children,Age,Income,Bandwidth_GB_Year,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyGender,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingMovies,DummyStreamingTV,DummyPaperlessBilling,Outage_sec_perweek
9642,6.0,53.0,15411.74,6060.997,11,1,0,70.30088,137.4757,3,5,2,4,5,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10.0162
9643,0.0,49.0,33186.785,4545.534,10,3,0,49.4719,181.6509,1,1,2,4,3,4,3,3,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,4.489269
9644,1.0,26.0,81108.99,5249.057,12,1,0,52.60822,161.8119,3,4,3,5,4,2,2,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,8.338237
9645,1.0,44.0,64620.61,5862.33,8,2,0,68.95898,168.201,2,2,4,3,4,2,4,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,7.306207
9646,1.0,53.0,33186.785,5006.113,8,1,0,49.09017,173.6439,4,4,5,3,4,3,2,4,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,7.969395
9647,0.0,39.0,29732.28,3382.424,11,0,1,66.50879,187.9165,3,3,3,4,4,4,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,6.051078
9648,1.0,53.0,34957.26,3693.943,14,1,0,40.46026,169.89,4,6,5,4,4,4,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,9.173577
9649,0.0,75.0,33186.785,4140.838,16,2,0,36.19603,215.9792,3,4,4,4,3,4,3,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,13.11787
9650,4.0,46.0,33186.785,6146.786,10,1,0,66.37555,209.6171,4,4,4,3,3,4,4,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,17.01971
9651,2.0,44.0,32662.01,4220.275,13,3,0,48.65096,157.3757,3,3,3,4,4,4,3,4,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,10.80413
9652,1.0,73.0,24437.16,6185.198,11,0,0,36.19603,178.8393,3,3,3,2,5,2,2,2,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,14.49504
9653,4.0,33.0,33186.785,3382.424,13,1,0,64.25108,147.3952,2,3,5,5,4,4,3,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,10.04286
9654,1.0,23.0,70968.23,3382.424,14,0,1,66.969,214.2744,4,4,5,4,2,4,2,2,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,32.82948
9655,0.0,85.0,45028.35,3382.424,16,1,0,42.2544,160.3335,3,3,3,3,3,5,3,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9.508819
9656,2.0,76.0,136818.5,6603.944,6,0,0,69.34207,202.9635,3,4,4,2,3,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,16.63176
9657,0.0,35.0,71970.6,6064.836,15,3,0,63.48022,196.1661,4,5,4,3,4,4,3,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,7.196374
9658,1.0,75.0,29603.81,5217.772,12,0,0,58.20314,209.4034,4,3,3,4,3,4,4,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,14.52553
9659,7.0,52.0,76026.12,6284.19,15,0,0,36.19603,141.5022,2,3,3,4,4,3,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,15.63998
9660,1.0,57.0,81318.66,5623.599,17,0,0,64.17582,160.1703,5,5,5,4,5,4,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9.940057
9661,0.0,70.0,11678.22,3382.424,12,1,0,60.85274,233.7781,4,3,4,3,3,4,3,3,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,43.86516
9662,2.0,20.0,33186.785,3981.346,10,0,0,41.11114,208.3723,2,2,4,3,3,3,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.73628
9663,6.0,82.0,10551.43,5144.457,13,2,0,59.78701,181.6102,4,3,5,3,4,5,3,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,15.16701
9664,1.0,53.0,33186.785,5667.494,8,1,0,65.85945,179.4262,3,4,3,4,4,4,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2.415073
9665,1.0,26.0,27274.46,5550.414,15,2,0,61.41519,235.8088,3,1,3,5,3,5,4,4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,37.16854
9666,0.0,24.0,33186.785,6368.414,13,2,1,63.56455,245.3849,4,4,4,3,4,5,3,5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,15.20206
9667,3.0,41.0,42913.97,5831.541,17,1,1,68.73272,79.89146,3,3,2,4,3,4,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.554719
9668,3.0,48.0,2627.52,4995.384,15,1,0,50.58015,152.5628,4,4,5,5,3,5,5,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,8.674003
9669,1.0,53.0,61082.05,6519.353,18,1,1,69.32718,201.8017,3,3,3,4,4,3,3,4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,40.15042
9670,1.0,19.0,33186.785,4994.314,14,0,2,57.20402,115.1487,3,2,4,5,4,2,3,4,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,10.98839
9671,4.0,45.0,55302.32,5343.09,13,2,0,54.64758,170.9118,3,4,5,5,4,3,2,4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,8.040431
9672,2.0,80.0,38083.17,4140.577,7,1,1,43.96321,177.7032,2,2,2,4,3,3,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,16.76667
9673,1.0,87.0,33186.785,5640.828,13,1,1,36.19603,140.4878,2,2,2,3,3,2,4,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,4.506367
9674,1.0,53.0,33186.785,5222.665,10,3,3,57.36298,194.0284,6,3,4,4,2,3,5,3,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,6.345157
9675,3.0,53.0,48050.5,6381.434,13,2,1,68.4414,127.6472,3,3,2,2,5,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.001402
9676,1.0,30.0,29388.05,5851.532,8,1,1,36.19603,156.4206,3,2,4,4,2,3,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,38.73022
9677,6.0,84.0,43041.47,5116.876,17,4,0,54.17218,117.7439,5,4,5,5,3,4,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,15.67977
9678,8.0,53.0,13511.2,6792.67,14,3,1,67.98735,222.2479,3,3,2,3,3,5,3,3,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,6.641638
9679,1.0,53.0,88504.85,3382.424,14,0,0,56.49332,124.5027,3,2,4,4,3,5,4,3,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,10.609
9680,3.0,40.0,51564.85,4977.815,18,1,0,52.20612,148.4057,3,2,3,4,2,4,2,4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,15.34309
9681,3.0,58.0,56244.33,4338.467,12,1,0,46.24636,184.9279,5,4,5,4,4,4,6,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,14.63109
9682,0.0,84.0,28810.43,4998.863,12,2,0,52.90819,184.5957,4,4,4,2,4,4,5,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,10.03672
9683,0.0,54.0,33186.785,5469.698,15,1,0,64.92481,124.6937,4,4,4,2,6,3,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,8.722314
9684,1.0,83.0,29764.16,4245.418,12,0,1,48.83733,197.1138,3,4,4,3,5,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,34.09965
9685,1.0,21.0,118340.8,3382.424,18,1,1,58.53134,176.7499,4,3,4,2,6,3,3,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,9.795947
9686,3.0,27.0,102173.5,6700.749,10,3,2,71.44364,243.1939,2,3,2,2,3,4,4,5,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,10.20187
9687,2.0,74.0,66489.98,5373.367,11,4,0,61.53436,183.3832,3,1,2,4,4,3,2,3,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,11.61561
9688,0.0,20.0,13623.33,5999.972,9,1,1,67.9711,150.2505,2,4,3,3,3,2,2,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,10.0339
9689,1.0,34.0,33186.785,5441.886,11,1,0,59.67243,127.7863,4,2,3,3,4,3,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,5.576136
9690,0.0,21.0,33186.785,3382.424,15,0,0,48.07729,127.7474,4,3,4,3,5,3,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,10.25308
9691,0.0,47.0,29987.1,5858.143,8,0,1,66.37599,185.4454,3,3,3,2,3,4,5,5,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,13.33919
9692,7.0,53.0,33186.785,6082.696,13,0,0,66.51398,174.8194,4,3,3,3,4,5,3,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,10.84601
9693,3.0,50.0,66341.45,4639.229,11,0,1,52.58164,137.6057,4,3,4,5,2,3,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.419828
9694,0.0,79.0,33186.785,3759.112,14,1,0,43.19701,180.8588,3,3,5,4,3,3,3,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,9.121453
9695,3.0,35.0,25653.34,4024.612,13,0,0,40.14232,230.5553,4,2,2,2,4,3,3,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,9.209779
9696,0.0,80.0,98120.0,5682.485,13,0,0,36.19603,153.9807,5,5,4,1,4,4,4,4,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,16.25218
9697,1.0,53.0,33186.785,6089.654,11,1,1,70.50969,179.165,3,4,4,4,3,4,3,3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,6.937893
9698,3.0,36.0,12439.47,4179.651,13,1,0,44.92195,129.6886,4,4,4,5,3,5,6,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,14.62072
9699,0.0,28.0,16096.75,4103.155,10,1,0,46.86027,136.3435,4,5,5,4,2,4,4,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,7.856754
9700,1.0,88.0,33186.785,4293.056,12,1,0,49.16112,162.1259,3,3,4,5,3,4,4,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,11.20239
9701,1.0,68.0,33186.785,4778.808,17,0,0,55.23911,163.085,4,4,4,3,5,3,3,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,12.40514
9702,0.0,53.0,36171.94,5914.162,13,0,0,68.32444,138.1665,3,3,2,5,2,3,3,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,10.7936
9703,1.0,85.0,28348.26,3382.424,13,0,0,67.94252,171.6558,3,4,3,4,3,4,2,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,7.206517
9704,2.0,53.0,26254.4,6310.388,8,2,0,67.75508,139.1993,4,5,5,3,4,3,3,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,10.52076
9705,3.0,72.0,66188.42,6340.698,11,0,0,36.19603,232.3962,5,4,4,5,2,4,4,5,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,11.22859
9706,1.0,86.0,21357.71,5475.23,19,3,1,63.80541,182.9212,3,3,2,3,4,4,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,15.04371
9707,1.0,61.0,32807.29,4571.147,13,1,0,53.9011,174.1169,3,2,3,5,3,5,4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,35.27238
9708,1.0,38.0,33186.785,3382.424,13,0,0,51.96957,156.1328,4,4,3,4,5,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,37.61499
9709,1.0,74.0,91278.45,6171.921,13,2,0,66.23938,164.5509,2,3,3,4,6,3,3,3,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,8.544082
9710,2.0,53.0,33186.785,4639.901,8,1,0,51.9774,159.819,5,6,5,2,5,4,4,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,16.88885
9711,1.0,63.0,31486.36,5981.787,13,4,0,64.33534,116.729,3,2,3,2,3,1,4,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,6.92204
9712,8.0,50.0,9085.42,6489.765,12,1,0,67.28651,184.7269,4,3,5,5,2,2,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,12.85558
9713,1.0,53.0,19126.13,5307.209,12,6,1,36.19603,160.3234,4,5,3,5,1,4,4,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8.721809
9714,6.0,29.0,33186.785,6126.605,11,0,1,36.19603,277.964,4,4,5,3,4,4,4,5,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,12.51939
9715,1.0,53.0,33186.785,6123.115,13,0,0,71.25391,137.8541,4,4,3,3,4,3,4,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,15.534
9716,3.0,76.0,45249.35,5453.508,7,1,0,62.42366,170.1942,5,4,4,4,3,4,5,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4.465842
9717,0.0,53.0,33186.785,3382.424,14,0,1,63.03261,124.8349,3,2,4,5,2,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.699025
9718,3.0,88.0,33186.785,3382.424,9,1,2,47.74031,150.0392,4,4,3,4,3,4,3,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,10.50876
9719,0.0,53.0,29780.97,5473.038,14,1,0,66.21339,147.3796,2,2,2,3,4,2,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,10.24758
9720,0.0,53.0,27821.92,4183.3,15,0,0,46.84079,200.5136,4,4,4,3,4,3,4,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,42.91515
9721,1.0,53.0,52883.54,6290.206,16,0,1,71.68601,173.7626,3,4,5,2,4,6,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,11.38804
9722,1.0,64.0,31713.03,5304.082,17,0,0,61.12409,170.1645,2,3,2,3,4,2,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9.368922
9723,0.0,52.0,28011.86,4863.466,12,0,0,48.98892,183.4835,4,5,3,4,2,3,3,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,10.42163
9724,1.0,31.0,33186.785,5838.093,11,0,2,57.99615,201.2841,4,4,4,4,5,3,3,5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,6.679107
9725,1.0,34.0,63586.05,5141.957,10,2,0,36.19603,163.2397,5,5,5,4,4,3,3,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,6.574594
9726,0.0,21.0,112773.2,6195.028,11,1,0,66.42406,146.7388,3,2,4,3,3,4,4,4,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,6.392112
9727,1.0,53.0,33186.785,4688.358,12,1,0,54.21707,161.4222,3,4,4,4,3,3,3,3,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,8.615625
9728,1.0,61.0,24614.25,3382.424,17,2,0,71.15468,136.1478,5,4,5,2,5,3,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4.691535
9729,0.0,53.0,38067.68,5838.571,11,0,1,64.6373,178.649,4,5,6,2,4,3,4,5,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,10.34336
9730,3.0,53.0,57050.83,4327.184,11,1,1,48.38976,107.867,7,6,6,3,4,6,4,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,9.98834
9731,1.0,70.0,3439.92,5602.94,14,3,0,65.39241,138.214,3,3,3,3,4,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14.65992
9732,6.0,22.0,51026.35,6381.86,18,0,0,71.24523,147.3936,5,4,5,5,3,5,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.51941
9733,0.0,26.0,39573.48,5978.884,13,0,0,65.85431,248.0848,3,3,3,3,5,5,5,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,38.94551
9734,1.0,53.0,33186.785,4963.969,12,0,1,44.42372,270.5177,2,3,2,5,3,3,2,2,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,8.13073
9735,1.0,44.0,28155.15,5860.25,7,0,1,61.90557,172.6229,4,3,4,3,4,3,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,10.32871
9736,1.0,77.0,25126.76,5251.896,14,2,0,59.60865,192.8115,3,4,3,5,4,5,4,4,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,12.59008
9737,1.0,43.0,13289.12,5556.021,9,1,0,63.56661,173.3602,3,2,2,4,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,8.800118
9738,3.0,42.0,33186.785,6425.619,9,0,1,67.19702,175.7579,5,4,4,2,2,5,3,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,7.089826
9739,1.0,53.0,33186.785,4333.831,12,1,0,41.98389,198.3796,4,3,4,5,4,5,4,5,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,6.774227
9740,0.0,53.0,7669.04,5852.595,14,0,1,67.71773,161.7173,5,5,4,5,4,4,3,3,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,15.84312
9741,1.0,25.0,33781.57,5453.057,16,1,0,36.19603,172.2807,5,5,5,4,3,3,5,4,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,7.831686
9742,1.0,53.0,22507.15,3382.424,11,1,0,61.73668,154.6601,3,2,4,6,2,5,4,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,11.8153
9743,2.0,53.0,11593.19,3964.304,14,3,0,44.01106,115.5169,4,4,4,2,5,4,3,4,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,9.025722
9744,1.0,53.0,33186.785,5277.71,13,4,1,57.1358,118.4721,5,3,4,4,2,3,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,9.639538
9745,2.0,22.0,55503.23,4249.008,16,1,1,48.99944,121.0038,2,2,2,3,2,3,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.26435
9746,1.0,53.0,17170.93,5294.992,8,1,0,59.64017,181.7817,4,4,3,4,4,4,3,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,8.468782
9747,2.0,23.0,33186.785,5558.648,13,0,1,57.37711,247.1865,3,3,3,6,2,4,3,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,17.31272
9748,3.0,62.0,33186.785,6058.624,13,1,0,70.35289,182.4247,3,3,4,5,3,5,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,15.54361
9749,1.0,84.0,25520.76,6001.86,14,0,0,71.58111,147.859,2,3,2,4,4,3,2,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,9.127051
9750,2.0,32.0,33186.785,5774.249,15,6,0,68.08277,128.4448,4,3,3,4,2,5,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.2901
9751,1.0,81.0,39539.32,3382.424,11,0,0,60.08453,172.3717,3,4,4,4,3,4,4,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,13.62013
9752,6.0,26.0,24924.4,6012.531,8,1,1,36.19603,275.5523,3,4,3,3,2,2,4,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,9.415709
9753,1.0,63.0,13223.66,4511.138,11,1,0,51.25081,150.6179,4,3,4,3,4,4,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,8.609657
9754,1.0,53.0,34425.39,6124.759,8,0,1,65.71379,163.9512,5,3,4,3,3,4,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,14.33579
9755,0.0,64.0,33186.785,5406.56,12,4,0,60.48793,197.6772,1,2,2,4,2,3,3,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,11.08837
9756,1.0,65.0,42400.24,4357.295,14,0,0,50.49242,135.8681,3,3,3,4,3,3,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.363234
9757,1.0,21.0,6081.68,6714.393,13,4,1,69.48617,265.1648,5,5,4,3,4,5,4,2,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,8.090901
9758,0.0,87.0,113392.5,5420.187,14,0,0,66.53731,135.2314,3,3,2,4,3,2,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12.21925
9759,1.0,66.0,33186.785,5772.069,7,1,0,67.66702,168.183,4,3,4,5,3,5,5,6,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,8.243274
9760,0.0,61.0,33186.785,5760.326,9,0,1,36.19603,164.4427,6,5,5,3,5,5,5,4,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10.13879
9761,0.0,37.0,53298.45,6536.993,15,1,1,70.40113,171.1104,2,3,2,3,4,2,3,3,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,12.94677
9762,3.0,67.0,33186.785,6460.958,18,1,0,71.34763,146.1088,4,4,3,5,2,5,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36.93677
9763,1.0,53.0,33186.785,4849.092,8,0,4,55.07277,172.0047,3,3,3,2,5,5,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10.14506
9764,1.0,71.0,33186.785,4399.17,11,0,0,46.23966,136.9088,5,5,7,3,5,5,4,4,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,13.89524
9765,2.0,53.0,47134.23,6115.019,17,2,1,68.82603,154.0024,3,3,4,5,3,4,5,4,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,5.258028
9766,2.0,65.0,9539.0,3382.424,11,0,0,48.2368,204.3344,6,4,4,5,3,5,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,10.82548
9767,1.0,66.0,52074.5,4468.542,16,2,0,50.71914,182.6165,3,2,3,3,4,4,3,2,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,9.470909
9768,6.0,53.0,33186.785,6954.345,11,0,1,69.08879,245.5245,4,5,5,5,4,4,6,5,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,8.366751
9769,0.0,83.0,33186.785,5890.998,13,2,3,65.03729,275.3421,2,2,2,5,2,4,3,3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,8.338162
9770,2.0,53.0,13538.2,6368.534,14,0,0,68.90291,172.0679,3,3,4,5,3,3,3,5,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,9.419064
9771,3.0,49.0,45636.98,5715.04,14,2,1,66.62554,139.8519,5,5,4,3,5,3,4,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,11.20655
9772,1.0,54.0,40958.69,3988.109,7,0,2,44.15083,163.7686,4,3,3,2,5,3,4,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,8.677651
9773,1.0,44.0,17324.98,5743.829,8,2,0,60.45224,171.3986,5,4,6,3,4,5,4,5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,5.627446
9774,2.0,46.0,14328.73,4164.433,10,1,0,46.04312,191.2207,4,4,3,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39.99833
9775,0.0,51.0,9568.37,6090.325,12,0,1,71.97999,148.1509,5,5,6,5,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.07947
9776,4.0,30.0,43778.88,5284.148,16,2,0,57.49156,182.8904,4,3,3,3,4,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.664606
9777,1.0,61.0,60493.62,5451.62,13,0,0,62.6698,181.9508,5,3,4,2,4,3,3,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,13.48804
9778,1.0,72.0,54152.37,4779.866,13,1,0,50.09011,137.536,3,3,3,2,4,2,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,10.85026
9779,1.0,53.0,33186.785,4232.407,13,0,0,46.55588,163.0972,3,3,4,3,4,2,5,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,9.873581
9780,3.0,81.0,33186.785,5994.369,13,0,1,64.67959,243.7515,4,3,4,3,3,4,4,2,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,12.70645
9781,2.0,87.0,13475.85,3382.424,11,1,0,66.88596,221.9967,4,5,3,4,4,3,3,3,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,9.281621
9782,0.0,68.0,30243.0,5913.928,8,0,0,68.83881,158.9147,3,5,4,3,4,2,3,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,11.0865
9783,0.0,53.0,31930.06,5056.968,14,0,1,36.19603,181.2382,4,3,3,2,5,2,5,3,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,12.67608
9784,4.0,55.0,14519.05,5681.824,12,1,1,60.1263,136.6751,4,3,4,5,2,5,4,6,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,9.988197
9785,1.0,21.0,68679.87,5860.24,14,1,0,64.39513,173.6318,3,4,3,4,4,4,4,5,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,8.263977
9786,1.0,39.0,33186.785,6108.902,14,0,0,71.23142,148.6813,5,5,6,4,5,2,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,10.90826
9787,1.0,73.0,55444.24,3382.424,8,0,0,60.95606,137.3016,4,4,5,4,4,5,3,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,10.98044
9788,2.0,19.0,37004.19,3382.424,10,1,1,69.3778,106.7367,5,6,5,4,2,4,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6.397149
9789,1.0,36.0,10530.09,5010.806,13,0,0,51.63569,151.9063,2,3,3,4,4,2,3,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,11.98523
9790,10.0,53.0,23693.22,6900.075,13,0,1,71.40639,243.0356,3,4,4,3,4,4,4,2,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,13.35459
9791,1.0,58.0,54388.32,6176.901,10,2,0,70.18048,184.3131,6,5,6,4,3,6,4,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,9.23885
9792,0.0,53.0,14688.94,3382.424,14,1,0,69.10375,139.398,2,3,4,4,2,4,4,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,9.164297
9793,3.0,53.0,33186.785,5283.979,15,0,1,62.25655,115.1811,2,3,3,4,4,5,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.20583
